customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_tickets,payment_method,churn
CUST_00350,30,43.22,1404.92,Month-to-month,No,1,Electronic check,0
CUST_00351,6,35.32,213.16,One year,DSL,0,Credit card (automatic),0
CUST_00352,22,50.06,1023.65,Month-to-month,Fiber optic,1,Mailed check,1
CUST_00353,28,53.51,1644.08,One year,Fiber optic,1,Mailed check,0
CUST_00354,60,84.53,4979.94,One year,Fiber optic,1,Electronic check,0
CUST_00355,25,52.55,1171.44,Month-to-month,Fiber optic,3,Electronic check,1
CUST_00356,36,46.61,1875.94,Month-to-month,Fiber optic,0,Electronic check,0
CUST_00357,44,84.87,3404.3,One year,Fiber optic,3,Electronic check,0
CUST_00358,10,51.07,459.6,One year,Fiber optic,4,Credit card (automatic),1
CUST_00359,42,51.77,1972.58,Month-to-month,Fiber optic,0,Electronic check,0
CUST_00360,15,43.86,600.28,One year,Fiber optic,2,Credit card (automatic),0
CUST_00361,64,73.02,4360.57,Two year,No,0,Electronic check,0
CUST_00362,22,42.95,963.65,Month-to-month,Fiber optic,1,Electronic check,1
CUST_00363,22,56.92,1144.32,Month-to-month,DSL,2,Credit card (automatic),1
CUST_00364,30,43.06,1433.05,Month-to-month,Fiber optic,1,Electronic check,1
CUST_00365,26,73.05,1859.26,One year,DSL,2,Electronic check,0
CUST_00366,43,62.09,2647.87,Month-to-month,DSL,0,Credit card (automatic),1
CUST_00367,53,49.87,2793.64,One year,Fiber optic,1,Electronic check,0
CUST_00368,70,88.8,5388.67,One year,Fiber optic,1,Electronic check,0
CUST_00369,64,65.04,3931.9,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_00370,19,39.87,799.86,Two year,No,0,Mailed check,0
CUST_00371,44,67.37,2860.47,One year,DSL,2,Bank transfer (automatic),0
CUST_00372,24,56.83,1197.34,Month-to-month,DSL,1,Electronic check,1
CUST_00373,58,92.9,5373.16,Month-to-month,DSL,3,Electronic check,1
CUST_00374,2,38.26,70.03,Month-to-month,DSL,2,Mailed check,1
CUST_00375,72,110.02,8000.0,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_00376,27,37.9,906.44,Month-to-month,Fiber optic,0,Electronic check,1
CUST_00377,54,93.59,4410.87,Two year,Fiber optic,2,Credit card (automatic),0
CUST_00378,49,89.92,4485.46,Month-to-month,DSL,2,Credit card (automatic),0
CUST_00379,27,64.15,1576.42,Month-to-month,Fiber optic,3,Bank transfer (automatic),0
CUST_00380,70,91.01,7057.69,One year,DSL,1,Mailed check,0
CUST_00381,20,56.91,1028.2,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_00382,54,68.91,3691.97,Two year,Fiber optic,1,Bank transfer (automatic),0
CUST_00383,67,77.03,5550.52,One year,DSL,1,Electronic check,0
CUST_00384,9,26.75,208.32,Month-to-month,No,0,Credit card (automatic),0
CUST_00385,67,86.61,6672.63,Month-to-month,Fiber optic,1,Mailed check,0
CUST_00386,65,75.87,5326.84,Two year,DSL,1,Credit card (automatic),0
CUST_00387,28,61.23,1630.15,One year,Fiber optic,5,Credit card (automatic),0
CUST_00388,61,61.37,3711.2,Two year,Fiber optic,0,Electronic check,0
CUST_00389,1,22.99,50.0,Month-to-month,DSL,2,Mailed check,1
CUST_00390,14,37.52,508.57,Two year,DSL,2,Bank transfer (automatic),0
CUST_00391,55,70.6,3666.86,One year,Fiber optic,2,Bank transfer (automatic),0
CUST_00392,68,85.19,5458.16,Month-to-month,No,1,Credit card (automatic),0
CUST_00393,10,32.69,353.39,One year,Fiber optic,2,Electronic check,0
CUST_00394,52,81.5,4621.23,One year,Fiber optic,2,Bank transfer (automatic),0
CUST_00395,8,55.01,422.43,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_00396,57,90.09,4543.85,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_00397,65,64.27,3605.09,Two year,DSL,0,Electronic check,0
CUST_00398,34,62.11,2397.86,Month-to-month,,3,Credit card (automatic),1
CUST_00399,8,18.0,126.86,Month-to-month,No,0,Electronic check,0
CUST_00400,15,48.34,758.5,Month-to-month,No,2,Bank transfer (automatic),0
CUST_00401,37,57.64,1870.51,Month-to-month,No,0,Electronic check,0
CUST_00402,58,77.99,4921.9,Two year,DSL,1,Bank transfer (automatic),0
CUST_00403,38,47.31,1722.54,One year,Fiber optic,1,Electronic check,0
CUST_00404,35,58.71,1949.52,Month-to-month,Fiber optic,3,Electronic check,1
CUST_00405,44,76.17,2873.59,Two year,DSL,1,Electronic check,0
CUST_00406,70,85.76,6839.98,Two year,DSL,0,Credit card (automatic),0
CUST_00407,57,69.18,3924.68,Month-to-month,Fiber optic,2,Bank transfer (automatic),0
CUST_00408,12,19.19,206.1,Two year,Fiber optic,0,Bank transfer (automatic),0
CUST_00409,15,40.63,541.25,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_00410,26,53.33,1462.01,Two year,DSL,2,Mailed check,0
CUST_00411,20,39.07,712.76,One year,Fiber optic,3,Electronic check,0
CUST_00412,53,72.7,3848.09,One year,DSL,2,Electronic check,0
CUST_00413,72,76.78,5020.32,Month-to-month,DSL,0,Mailed check,0
CUST_00414,42,51.55,2089.47,Two year,,0,Credit card (automatic),0
CUST_00415,65,76.36,5359.61,Month-to-month,DSL,1,Electronic check,0
CUST_00416,32,58.39,1603.81,Month-to-month,No,1,Bank transfer (automatic),0
CUST_00417,50,75.07,3447.95,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_00418,51,89.86,5162.34,One year,DSL,2,Credit card (automatic),0
CUST_00419,22,49.47,1140.32,Month-to-month,DSL,1,Electronic check,1
CUST_00420,53,81.56,4819.76,Two year,Fiber optic,1,Credit card (automatic),0
CUST_00421,39,58.32,1949.79,One year,,4,Bank transfer (automatic),0
CUST_00422,42,73.92,3456.69,Month-to-month,DSL,3,Mailed check,0
CUST_00423,19,35.73,736.19,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_00424,23,70.09,1431.06,Month-to-month,DSL,4,Electronic check,1
CUST_00425,62,82.15,5005.5,One year,Fiber optic,1,Credit card (automatic),0
CUST_00426,45,79.9,3474.38,Two year,Fiber optic,0,Bank transfer (automatic),0
CUST_00427,10,26.32,291.92,Month-to-month,DSL,1,Credit card (automatic),0
CUST_00428,40,52.96,2222.02,Two year,Fiber optic,1,Credit card (automatic),0
CUST_00429,45,78.59,3789.59,Month-to-month,Fiber optic,3,Bank transfer (automatic),1
CUST_00430,58,83.34,5434.2,Two year,Fiber optic,3,Electronic check,0
CUST_00431,62,67.78,3966.69,Two year,DSL,1,Electronic check,0
CUST_00432,48,67.88,2836.18,One year,Fiber optic,0,Credit card (automatic),0
CUST_00433,1,19.86,50.0,One year,DSL,0,Bank transfer (automatic),0
CUST_00434,36,63.71,2595.79,Two year,Fiber optic,1,Credit card (automatic),0
CUST_00435,15,21.1,333.19,Month-to-month,DSL,1,Mailed check,0
CUST_00436,2,27.58,50.0,Month-to-month,No,1,Mailed check,0
CUST_00437,67,98.48,7556.62,Month-to-month,DSL,4,Credit card (automatic),1
CUST_00438,13,37.43,492.44,Month-to-month,No,0,Credit card (automatic),0
CUST_00439,18,56.79,990.33,One year,No,2,Mailed check,0
CUST_00440,25,42.07,1049.94,One year,Fiber optic,0,Electronic check,0
CUST_00441,34,66.57,2288.65,Two year,DSL,2,Credit card (automatic),0
CUST_00442,44,72.87,3610.31,Month-to-month,Fiber optic,3,Credit card (automatic),1
CUST_00443,23,56.7,1250.74,One year,No,1,Mailed check,0
CUST_00444,58,57.45,3493.67,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_00445,12,18.0,191.02,Month-to-month,Fiber optic,0,Electronic check,1
CUST_00446,70,96.04,6569.89,One year,DSL,0,Mailed check,1
CUST_00447,62,72.28,5057.7,Two year,No,1,Electronic check,0
CUST_00448,44,39.76,1887.55,One year,DSL,0,Electronic check,0
CUST_00449,4,30.77,138.94,Month-to-month,DSL,1,Credit card (automatic),0
CUST_00450,53,61.18,2881.26,One year,DSL,0,Mailed check,0
CUST_00451,51,83.73,4227.17,Month-to-month,Fiber optic,3,Credit card (automatic),1
CUST_00452,45,71.41,3237.13,Two year,No,1,Mailed check,0
CUST_00453,21,50.29,927.53,One year,Fiber optic,3,Electronic check,0
CUST_00454,31,60.95,1901.19,Month-to-month,DSL,0,Mailed check,0
CUST_00455,30,,1256.98,Month-to-month,Fiber optic,2,Electronic check,1
CUST_00456,44,36.49,1369.19,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_00457,24,50.47,1069.26,Two year,Fiber optic,1,Credit card (automatic),0
CUST_00458,29,45.1,1303.49,Month-to-month,DSL,0,Credit card (automatic),0
CUST_00459,66,59.57,3469.43,One year,Fiber optic,1,Credit card (automatic),0
CUST_00460,33,63.21,2022.99,One year,Fiber optic,1,Credit card (automatic),0
CUST_00461,43,48.02,2366.84,One year,No,2,Credit card (automatic),0
CUST_00462,66,80.95,5246.08,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_00463,69,93.9,6606.01,Two year,DSL,1,Bank transfer (automatic),0
CUST_00464,41,65.38,2614.23,Month-to-month,Fiber optic,1,Mailed check,0
CUST_00465,20,43.41,765.79,One year,DSL,0,Electronic check,0
CUST_00466,8,30.21,264.07,One year,No,1,Bank transfer (automatic),0
CUST_00467,62,90.12,5979.8,One year,Fiber optic,3,Bank transfer (automatic),0
CUST_00468,38,70.5,2634.4,Two year,DSL,2,Electronic check,0
CUST_00469,41,54.56,2029.6,Month-to-month,Fiber optic,1,Credit card (automatic),0
CUST_00470,69,71.13,5247.98,Month-to-month,DSL,1,Electronic check,1
CUST_00471,27,74.06,1897.23,Month-to-month,DSL,4,Bank transfer (automatic),1
CUST_00472,8,58.12,463.23,Month-to-month,,1,Credit card (automatic),1
CUST_00473,49,86.64,3933.85,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00474,70,58.48,3997.71,Month-to-month,No,2,Credit card (automatic),0
CUST_00475,13,54.92,802.08,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_00476,72,79.49,5377.54,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_00477,39,91.31,3441.03,Month-to-month,Fiber optic,3,Credit card (automatic),1
CUST_00478,41,45.34,1863.08,One year,Fiber optic,0,Bank transfer (automatic),0
CUST_00479,70,71.96,4711.14,One year,DSL,1,Mailed check,0
CUST_00480,24,43.6,1193.53,Month-to-month,No,0,Bank transfer (automatic),0
CUST_00481,54,72.38,3444.96,Month-to-month,No,2,Mailed check,0
CUST_00482,1,35.08,50.0,Month-to-month,DSL,3,Electronic check,1
CUST_00483,49,89.02,4530.07,One year,Fiber optic,3,Electronic check,0
CUST_00484,2,50.44,104.18,Month-to-month,Fiber optic,2,Mailed check,1
CUST_00485,1,23.47,50.0,Month-to-month,DSL,2,Credit card (automatic),1
CUST_00486,28,67.08,1639.47,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_00487,27,31.83,764.48,Month-to-month,DSL,0,Credit card (automatic),0
CUST_00488,57,67.85,3545.0,Month-to-month,DSL,1,Electronic check,0
CUST_00489,65,111.9,7055.34,One year,No,1,Bank transfer (automatic),0
CUST_00490,68,83.84,5803.58,One year,Fiber optic,0,Bank transfer (automatic),0
CUST_00491,45,62.12,2895.49,One year,DSL,2,Electronic check,0
CUST_00492,12,37.77,479.79,One year,Fiber optic,0,Bank transfer (automatic),0
CUST_00493,49,72.67,3078.57,One year,No,0,Mailed check,0
CUST_00494,36,62.35,2276.02,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_00495,39,80.57,2712.38,One year,No,2,Electronic check,0
CUST_00496,37,48.72,1884.47,Month-to-month,No,1,Credit card (automatic),0
CUST_00497,64,68.35,4136.74,Month-to-month,DSL,0,Credit card (automatic),0
CUST_00498,28,41.22,1191.4,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_00499,70,75.53,5250.76,Month-to-month,Fiber optic,1,Electronic check,1
CUST_00500,39,61.21,2613.03,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00501,50,65.74,2890.15,One year,Fiber optic,3,Credit card (automatic),0
CUST_00502,67,91.09,6165.43,Two year,DSL,2,Electronic check,0
CUST_00503,59,88.79,4942.95,Two year,DSL,2,Electronic check,0
CUST_00504,32,44.93,1227.5,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_00505,15,38.44,583.19,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_00506,10,35.87,389.11,One year,Fiber optic,2,Bank transfer (automatic),0
CUST_00507,27,43.97,1227.68,Month-to-month,Fiber optic,0,Electronic check,0
CUST_00508,48,70.42,2920.95,Two year,DSL,2,Mailed check,0
CUST_00509,58,86.76,5255.29,Month-to-month,DSL,1,Credit card (automatic),1
CUST_00510,3,43.66,139.49,Month-to-month,Fiber optic,1,Electronic check,1
CUST_00511,34,47.0,1392.83,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00512,68,96.7,6350.19,Two year,Fiber optic,2,Electronic check,0
CUST_00513,60,94.0,5299.1,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_00514,68,102.91,7522.13,Month-to-month,Fiber optic,2,Electronic check,0
CUST_00515,69,87.16,5776.21,Month-to-month,No,1,Credit card (automatic),0
CUST_00516,7,29.95,191.27,Month-to-month,DSL,0,Electronic check,1
CUST_00517,50,57.16,2884.44,Month-to-month,DSL,2,Electronic check,0
CUST_00518,40,56.54,2437.77,One year,Fiber optic,1,Credit card (automatic),0
CUST_00519,35,35.07,1187.93,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_00520,58,94.08,6105.81,Two year,No,2,Bank transfer (automatic),0
CUST_00521,68,98.74,7017.72,Two year,No,5,Credit card (automatic),0
CUST_00522,34,60.16,1810.0,Month-to-month,Fiber optic,2,Electronic check,0
CUST_00523,47,55.19,2964.6,Month-to-month,DSL,0,Mailed check,0
CUST_00524,35,36.08,1347.35,One year,Fiber optic,0,Electronic check,0
CUST_00525,46,79.35,3361.04,Month-to-month,No,2,Mailed check,0
CUST_00526,70,96.02,6337.88,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_00527,59,87.9,5142.64,Two year,No,1,Credit card (automatic),0
CUST_00528,17,18.0,262.09,Two year,Fiber optic,0,Electronic check,0
CUST_00529,63,100.23,7062.29,One year,DSL,2,Mailed check,0
CUST_00530,38,58.39,1939.61,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_00531,43,82.23,3187.05,One year,Fiber optic,3,Bank transfer (automatic),0
CUST_00532,9,18.0,163.75,One year,DSL,1,Electronic check,0
CUST_00533,33,60.82,2185.95,Month-to-month,DSL,1,Mailed check,0
CUST_00534,22,46.22,1150.53,One year,Fiber optic,1,Electronic check,0
CUST_00535,7,27.95,173.09,Month-to-month,DSL,0,Mailed check,1
CUST_00536,62,86.92,4605.77,Month-to-month,DSL,3,Mailed check,0
CUST_00537,10,30.35,321.6,Month-to-month,Fiber optic,1,Mailed check,1
CUST_00538,52,54.15,2621.98,Month-to-month,Fiber optic,1,Mailed check,0
CUST_00539,54,57.53,2763.76,Month-to-month,Fiber optic,1,Mailed check,1
CUST_00540,45,65.82,2521.49,Two year,No,1,Electronic check,0
CUST_00541,61,98.54,6847.49,Two year,No,2,Electronic check,0
CUST_00542,9,49.98,481.39,One year,Fiber optic,1,Mailed check,1
CUST_00543,2,38.36,73.12,Two year,DSL,2,Credit card (automatic),0
CUST_00544,62,77.74,4961.07,Two year,Fiber optic,2,Credit card (automatic),0
CUST_00545,14,65.46,1023.69,Month-to-month,DSL,1,Electronic check,1
CUST_00546,22,50.77,1254.96,Month-to-month,No,0,Mailed check,0
CUST_00547,50,72.14,3644.4,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_00548,39,49.21,2171.77,Month-to-month,Fiber optic,2,Mailed check,0
CUST_00549,15,40.07,647.47,One year,Fiber optic,0,Bank transfer (automatic),0
CUST_00550,17,32.75,564.53,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_00551,61,116.78,6869.77,Month-to-month,No,4,Electronic check,0
CUST_00552,38,45.31,1947.27,Month-to-month,DSL,0,Mailed check,0
CUST_00553,67,75.82,4614.59,Month-to-month,No,1,Mailed check,0
CUST_00554,41,50.01,2077.57,Two year,DSL,0,Bank transfer (automatic),0
CUST_00555,48,63.46,2710.46,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00556,25,57.54,1280.46,Month-to-month,No,1,Bank transfer (automatic),0
CUST_00557,3,36.44,94.88,Month-to-month,Fiber optic,2,Electronic check,1
CUST_00558,37,59.61,2079.84,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_00559,53,89.53,5170.77,One year,No,3,Bank transfer (automatic),0
CUST_00560,30,30.79,836.22,Month-to-month,No,0,Electronic check,0
CUST_00561,62,83.58,5698.63,Month-to-month,DSL,0,Credit card (automatic),0
CUST_00562,51,71.92,4210.91,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_00563,37,55.17,2056.73,Two year,No,2,Bank transfer (automatic),0
CUST_00564,40,58.58,2545.46,One year,DSL,0,Credit card (automatic),0
CUST_00565,17,44.46,793.91,One year,Fiber optic,1,Credit card (automatic),0
CUST_00566,64,49.21,3111.45,One year,Fiber optic,1,Electronic check,0
CUST_00567,5,50.0,233.85,One year,DSL,1,Bank transfer (automatic),0
CUST_00568,4,47.2,198.53,Month-to-month,No,1,Bank transfer (automatic),1
CUST_00569,57,63.93,3349.38,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_00570,2,26.53,50.97,Month-to-month,No,2,Credit card (automatic),0
CUST_00571,37,84.34,2797.36,Month-to-month,Fiber optic,3,Mailed check,1
CUST_00572,14,48.67,697.33,Two year,Fiber optic,1,Electronic check,0
CUST_00573,50,69.67,3132.87,Month-to-month,Fiber optic,0,Mailed check,0
CUST_00574,9,41.93,411.57,One year,Fiber optic,1,Credit card (automatic),0
CUST_00575,20,45.49,903.11,Two year,No,0,Mailed check,0
CUST_00576,38,47.12,1905.4,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00577,28,49.62,1370.38,Two year,Fiber optic,2,Electronic check,0
CUST_00578,15,53.47,868.07,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_00579,5,45.88,255.88,Two year,DSL,2,Electronic check,0
CUST_00580,2,30.01,59.45,Month-to-month,DSL,0,Mailed check,1
CUST_00581,14,37.42,503.41,Month-to-month,Fiber optic,2,Electronic check,0
CUST_00582,21,53.67,1201.22,Month-to-month,Fiber optic,0,Mailed check,0
CUST_00583,9,25.1,257.46,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00584,37,85.87,2868.51,Month-to-month,Fiber optic,3,Electronic check,1
CUST_00585,64,67.5,4639.12,Two year,,0,Bank transfer (automatic),0
CUST_00586,52,65.14,2882.83,One year,Fiber optic,2,Electronic check,0
CUST_00587,23,48.26,1270.28,Month-to-month,Fiber optic,1,Electronic check,1
CUST_00588,32,66.65,2322.8,Month-to-month,No,3,Bank transfer (automatic),0
CUST_00589,56,79.96,5077.36,Month-to-month,DSL,2,Electronic check,1
CUST_00590,70,69.63,4299.26,Month-to-month,Fiber optic,1,Electronic check,0
CUST_00591,40,66.56,2303.83,Two year,DSL,1,Mailed check,0
CUST_00592,15,48.75,717.43,Month-to-month,No,0,Mailed check,1
CUST_00593,63,78.93,4315.06,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_00594,38,36.85,1212.94,One year,Fiber optic,0,Credit card (automatic),0
CUST_00595,3,29.36,77.3,Month-to-month,No,1,Mailed check,0
CUST_00596,19,31.11,513.26,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_00597,39,46.52,1595.24,One year,DSL,3,Credit card (automatic),0
CUST_00598,59,70.12,3971.58,One year,Fiber optic,1,Mailed check,0
CUST_00599,62,94.09,5836.24,Two year,DSL,0,Credit card (automatic),0
CUST_00600,14,39.71,489.84,One year,No,1,Bank transfer (automatic),0
CUST_00601,53,68.62,3790.52,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_00602,70,98.52,7120.02,One year,Fiber optic,2,Credit card (automatic),0
CUST_00603,58,83.23,4531.25,Two year,No,1,Electronic check,0
CUST_00604,52,49.01,2398.34,One year,Fiber optic,0,Credit card (automatic),0
CUST_00605,58,111.83,7429.31,Two year,Fiber optic,4,Mailed check,0
CUST_00606,41,69.17,2666.15,One year,DSL,2,Bank transfer (automatic),0
CUST_00607,44,75.58,3730.34,Two year,Fiber optic,1,Mailed check,0
CUST_00608,39,53.56,1903.47,Month-to-month,No,1,Electronic check,1
CUST_00609,69,61.24,3819.18,One year,No,1,Electronic check,0
CUST_00610,27,63.2,1890.74,Month-to-month,Fiber optic,4,Credit card (automatic),1
CUST_00611,56,70.07,4050.04,One year,DSL,3,Bank transfer (automatic),0
CUST_00612,2,49.65,107.22,One year,DSL,2,Credit card (automatic),0
CUST_00613,31,32.8,1039.71,Two year,No,0,Electronic check,0
CUST_00614,66,87.12,6565.66,Two year,DSL,2,Electronic check,0
CUST_00615,18,60.09,928.83,Month-to-month,Fiber optic,3,Electronic check,1
CUST_00616,58,76.5,3971.46,One year,Fiber optic,0,Electronic check,0
CUST_00617,37,53.09,1735.08,One year,DSL,1,Mailed check,0
CUST_00618,10,20.64,217.0,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_00619,8,22.32,168.56,Month-to-month,No,2,Credit card (automatic),0
CUST_00620,9,23.11,225.91,Month-to-month,Fiber optic,0,Mailed check,1
CUST_00621,34,44.28,1335.69,One year,Fiber optic,2,Mailed check,0
CUST_00622,23,42.49,898.24,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_00623,65,72.35,4090.12,Two year,No,1,Bank transfer (automatic),0
